,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,diff_time,diff_time_hours,diff_time_minutes
89752,352001132,SHOYU,DUM,2023-03-04 03:51:46,Panama,Japan,Japan,Tanker,Under Way Using Engine,6.7,9539.0,2.649722222222222,158.98333333333332
89753,352001132,SHOYU,DUM,2023-04-14 12:07:40,Panama,Japan,Japan,Tanker,Under Way Using Engine,8.0,2060.0,0.5722222222222222,34.333333333333336
89754,352001132,SHOYU,DUM,2023-06-15 11:24:28,Panama,Japan,Japan,Tanker,Under Way Using Engine,4.6,499.0,0.1386111111111111,8.316666666666666
89755,352001132,SHOYU,DUM,2023-06-16 15:23:49,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.5,609.0,0.16916666666666666,10.15
89756,352001132,SHOYU,DUM,2023-06-16 16:26:30,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.5,479.0,0.13305555555555557,7.983333333333333
89757,352001132,SHOYU,BUR,2023-06-19 05:36:06,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.5,490.0,0.1361111111111111,8.166666666666666
89758,352001132,SHOYU,DUM,2023-07-25 13:38:33,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.2,601.0,0.16694444444444445,10.016666666666667
89759,352001132,SHOYU,BUR,2023-08-30 16:33:03,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.5,606.0,0.16833333333333333,10.1
89760,352001132,SHOYU,DUM,2023-09-29 09:32:37,Panama,Japan,Japan,Tanker,At Anchor,7.0,1267.0,0.35194444444444445,21.116666666666667
89761,352001132,SHOYU,DUM,2023-09-30 12:38:09,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.3,606.0,0.16833333333333333,10.1
89762,352001132,SHOYU,BUR,2023-10-02 05:42:10,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.7,511.0,0.14194444444444446,8.516666666666667
89763,352001132,SHOYU,DUM,2023-11-02 17:50:25,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.3,569.0,0.15805555555555556,9.483333333333333
89764,352001132,SHOYU,DUM,2023-11-02 19:00:35,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.3,600.0,0.16666666666666666,10.0
89765,352001132,SHOYU,DUM,2023-12-05 06:26:34,Panama,Japan,Japan,Tanker,Under Way Using Engine,5.4,611.0,0.16972222222222222,10.183333333333334
89766,352001132,SHOYU,DUM,2023-12-06 11:21:04,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.1,620.0,0.17222222222222222,10.333333333333334
89767,352001132,SHOYU,DUM,2023-12-06 12:20:44,Panama,Japan,Japan,Tanker,Under Way Using Engine,7.1,630.0,0.175,10.5
89768,352001182,ANGUS EXPRESS,TPR,2023-04-17 06:19:28,Panama,Marshall Islands,Marshall Islands,Cargo,Under Way Using Engine,4.9,130.0,0.03611111111111111,2.1666666666666665
89769,352001182,ANGUS EXPRESS,TPR,2023-04-17 06:46:20,Panama,Marshall Islands,Marshall Islands,Cargo,Under Way Using Engine,4.9,541.0,0.1502777777777778,9.016666666666667
89770,352001182,ANGUS EXPRESS,BLW,2023-05-02 10:19:27,Panama,Marshall Islands,Marshall Islands,Cargo,Under Way Using Engine,5.8,362.0,0.10055555555555555,6.033333333333333
89771,352001182,ANGUS EXPRESS,TPR,2023-06-24 01:36:56,Panama,Marshall Islands,Marshall Islands,Cargo,Under Way Using Engine,5.6,183.0,0.050833333333333335,3.05
89772,352001182,ANGUS EXPRESS,TPR,2023-07-05 00:39:11,Panama,Marshall Islands,Marshall Islands,Cargo,Under Way Using Engine,6.0,72.0,0.02,1.2
89773,352001182,ANGUS EXPRESS,TPR,2023-07-06 13:09:38,Panama,Marshall Islands,Marshall Islands,Cargo,Under Way Using Engine,5.2,437.0,0.1213888888888889,7.283333333333333
89774,352001182,ANGUS EXPRESS,TPR,2023-07-19 21:57:54,Panama,Marshall Islands,Marshall Islands,Cargo,Under Way Using Engine,5.2,191.0,0.05305555555555556,3.183333333333333
89775,352001185,GLOBAL ROYAL,IBP,2023-01-20 05:52:21,Panama,Panama,Panama,Cargo,Under Way Using Engine,12.2,309.0,0.08583333333333333,5.15
89776,352001185,GLOBAL ROYAL,IBP,2023-01-20 06:34:20,Panama,Panama,Panama,Cargo,Under Way Using Engine,12.2,229.0,0.0636111111111111,3.816666666666667
89777,352001185,GLOBAL ROYAL,IBP,2023-01-26 10:49:20,Panama,Panama,Panama,Cargo,Under Way Using Engine,7.0,181.0,0.050277777777777775,3.0166666666666666
89778,352001185,GLOBAL ROYAL,BKS,2023-02-04 17:50:26,Panama,Panama,Panama,Cargo,Under Way Using Engine,12.4,2119.0,0.5886111111111111,35.31666666666667
89779,352001254,SUNFLYTE,BLW,2023-03-10 19:40:28,Panama,Singapore,Singapore,Tanker,Under Way Using Engine,9.2,181.0,0.050277777777777775,3.0166666666666666
89780,352001254,SUNFLYTE,PNJ,2023-03-16 19:40:31,Panama,Singapore,Singapore,Tanker,Under Way Using Engine,9.2,360.0,0.1,6.0
89781,352001254,SUNFLYTE,DUM,2023-04-14 12:19:45,Panama,Singapore,Singapore,Tanker,At Anchor,8.0,1983.0,0.5508333333333333,33.05
89782,352001254,SUNFLYTE,DUM,2023-04-18 04:19:48,Panama,Singapore,Singapore,Tanker,Under Way Using Engine,8.8,183.0,0.050833333333333335,3.05
89783,352001254,SUNFLYTE,PNJ,2023-10-05 09:44:06,Panama,Singapore,Singapore,Tanker,Under Way Using Engine,10.5,184.0,0.051111111111111114,3.066666666666667
89784,352001254,SUNFLYTE,DUM,2023-10-08 23:18:42,Panama,Singapore,Singapore,Tanker,Under Way Using Engine,10.5,282.0,0.07833333333333334,4.7
89785,352001254,SUNFLYTE,DUM,2023-10-08 23:35:08,Panama,Singapore,Singapore,Tanker,Under Way Using Engine,10.5,455.0,0.12638888888888888,7.583333333333333
89786,352001254,SUNFLYTE,DUM,2023-10-11 04:59:13,Panama,Singapore,Singapore,Tanker,Under Way Using Engine,11.7,183.0,0.050833333333333335,3.05
89787,352001294,HOKULINK,SGQ,2023-04-21 06:52:00,Panama,Japan,Japan,Cargo,Under Way Using Engine,8.0,2489.0,0.6913888888888889,41.483333333333334
89788,352001353,SH VENUS,BLW,2023-02-21 17:29:56,Panama,"Korea, South","Korea, South",Tanker,Under Way Using Engine,7.1,176.0,0.04888888888888889,2.933333333333333
89789,352001353,SH VENUS,IBP,2023-07-31 12:28:28,Panama,"Korea, South","Korea, South",Tanker,Under Way Using Engine,5.5,184.0,0.051111111111111114,3.066666666666667
89790,352001353,SH VENUS,IBP,2023-07-31 12:57:36,Panama,"Korea, South","Korea, South",Tanker,Under Way Using Engine,5.5,56.0,0.015555555555555555,0.9333333333333333
89791,352001353,SH VENUS,DUM,2023-08-05 05:03:39,Panama,"Korea, South","Korea, South",Tanker,Under Way Using Engine,6.9,112.0,0.03111111111111111,1.8666666666666667
89792,352001363,EVER CONSIST,TPR,2023-05-19 01:00:17,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.0,467.0,0.1297222222222222,7.783333333333333
89793,352001363,EVER CONSIST,SRG,2023-05-20 09:57:05,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.1,416.0,0.11555555555555555,6.933333333333334
89794,352001363,EVER CONSIST,GRE,2023-05-21 11:29:08,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.0,182.0,0.050555555555555555,3.033333333333333
89795,352001363,EVER CONSIST,GRE,2023-06-10 04:21:10,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.5,312.0,0.08666666666666667,5.2
89796,352001363,EVER CONSIST,SRG,2023-06-11 03:56:56,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.5,140.0,0.03888888888888889,2.3333333333333335
89797,352001363,EVER CONSIST,SRG,2023-06-11 04:47:18,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.5,243.0,0.0675,4.05
89798,352001363,EVER CONSIST,SRG,2023-06-11 16:39:33,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.5,104.0,0.028888888888888888,1.7333333333333334
89799,352001363,EVER CONSIST,TPR,2023-06-13 04:11:17,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,9.3,181.0,0.050277777777777775,3.0166666666666666
89800,352001363,EVER CONSIST,TPR,2023-07-03 19:29:33,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.2,94.0,0.026111111111111113,1.5666666666666667
89801,352001363,EVER CONSIST,SRG,2023-07-04 20:23:05,Panama,Chinese Taipei,Chinese Taipei,Cargo,Under Way Using Engine,8.0,204.0,0.056666666666666664,3.4
