,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,time,diff_time_hours,diff_time_minutes
20173,525002071,KMP. SELAT MADURA 1,BPN,2023-04-04 04:01:15,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3621.0,1.0058333333333334,60.35
20174,525002071,KMP. SELAT MADURA 1,BPN,2023-04-04 07:12:56,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3020.0,0.8388888888888889,50.333333333333336
20175,525002071,KMP. SELAT MADURA 1,BPN,2023-04-04 10:06:06,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4250.0,1.1805555555555556,70.83333333333333
20176,525002071,KMP. SELAT MADURA 1,BPN,2023-04-04 12:57:36,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3650.0,1.0138888888888888,60.833333333333336
20177,525002071,KMP. SELAT MADURA 1,BPN,2023-04-04 16:01:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4248.0,1.18,70.8
20178,525002071,KMP. SELAT MADURA 1,BPN,2023-04-04 19:03:26,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3640.0,1.011111111111111,60.666666666666664
20179,525002071,KMP. SELAT MADURA 1,BPN,2023-04-04 22:14:31,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3621.0,1.0058333333333334,60.35
20180,525002071,KMP. SELAT MADURA 1,BPN,2023-04-05 02:17:01,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3630.0,1.0083333333333333,60.5
20181,525002071,KMP. SELAT MADURA 1,BPN,2023-04-05 05:18:42,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4240.0,1.1777777777777778,70.66666666666667
20182,525002071,KMP. SELAT MADURA 1,BPN,2023-04-05 08:20:41,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4230.0,1.175,70.5
20183,525002071,KMP. SELAT MADURA 1,BPN,2023-04-05 11:20:12,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4250.0,1.1805555555555556,70.83333333333333
20184,525002071,KMP. SELAT MADURA 1,BPN,2023-04-05 14:03:02,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,5451.0,1.5141666666666667,90.85
20185,525002071,KMP. SELAT MADURA 1,BPN,2023-04-05 17:15:13,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3628.0,1.0077777777777779,60.46666666666667
20186,525002071,KMP. SELAT MADURA 1,BPN,2023-04-05 20:07:52,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4840.0,1.3444444444444446,80.66666666666667
20187,525002071,KMP. SELAT MADURA 1,BPN,2023-04-05 23:09:52,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4859.0,1.3497222222222223,80.98333333333333
20188,525002071,KMP. SELAT MADURA 1,BPN,2023-04-06 02:47:42,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,1830.0,0.5083333333333333,30.5
20189,525002071,KMP. SELAT MADURA 1,BPN,2023-04-06 05:29:18,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3040.0,0.8444444444444444,50.666666666666664
20190,525002071,KMP. SELAT MADURA 1,BPN,2023-04-06 08:21:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3631.0,1.0086111111111111,60.516666666666666
20191,525002071,KMP. SELAT MADURA 1,BPN,2023-04-06 11:04:57,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4861.0,1.3502777777777777,81.01666666666667
20192,525002071,KMP. SELAT MADURA 1,BPN,2023-04-06 14:28:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4239.0,1.1775,70.65
20193,525002071,KMP. SELAT MADURA 1,BPN,2023-04-06 17:30:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3020.0,0.8388888888888889,50.333333333333336
20194,525002071,KMP. SELAT MADURA 1,BPN,2023-04-06 20:23:38,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3059.0,0.8497222222222223,50.983333333333334
20195,525002071,KMP. SELAT MADURA 1,BPN,2023-04-06 23:16:48,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4230.0,1.175,70.5
20196,525002071,KMP. SELAT MADURA 1,BPN,2023-04-07 03:34:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3640.0,1.011111111111111,60.666666666666664
20197,525002071,KMP. SELAT MADURA 1,BPN,2023-04-07 06:26:38,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4251.0,1.1808333333333334,70.85
20198,525002071,KMP. SELAT MADURA 1,BPN,2023-04-07 09:38:38,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3627.0,1.0075,60.45
20199,525002071,KMP. SELAT MADURA 1,BPN,2023-04-07 12:30:48,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3639.0,1.0108333333333333,60.65
20200,525002071,KMP. SELAT MADURA 1,BPN,2023-04-07 15:12:18,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4850.0,1.3472222222222223,80.83333333333333
20201,525002071,KMP. SELAT MADURA 1,BPN,2023-04-07 18:34:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3019.0,0.8386111111111111,50.31666666666667
20202,525002071,KMP. SELAT MADURA 1,BPN,2023-04-07 21:35:58,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3639.0,1.0108333333333333,60.65
20203,525002071,KMP. SELAT MADURA 1,BPN,2023-04-08 00:17:38,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,5459.0,1.5163888888888888,90.98333333333333
20204,525002071,KMP. SELAT MADURA 1,BPN,2023-04-08 03:19:38,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4262.0,1.183888888888889,71.03333333333333
20205,525002071,KMP. SELAT MADURA 1,BPN,2023-04-08 06:41:58,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3031.0,0.8419444444444445,50.516666666666666
20206,525002071,KMP. SELAT MADURA 1,BPN,2023-04-08 15:20:58,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4232.0,1.1755555555555555,70.53333333333333
20207,525002071,KMP. SELAT MADURA 1,BPN,2023-04-08 18:22:59,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4250.0,1.1805555555555556,70.83333333333333
20208,525002071,KMP. SELAT MADURA 1,BPN,2023-04-08 21:24:39,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3639.0,1.0108333333333333,60.65
20209,525002071,KMP. SELAT MADURA 1,BPN,2023-04-09 00:15:49,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,5430.0,1.5083333333333333,90.5
20210,525002071,KMP. SELAT MADURA 1,BPN,2023-04-09 03:27:29,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4860.0,1.35,81.0
20211,525002071,KMP. SELAT MADURA 1,BPN,2023-04-09 06:19:59,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4830.0,1.3416666666666666,80.5
20212,525002071,KMP. SELAT MADURA 1,BPN,2023-04-09 09:32:19,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4839.0,1.3441666666666667,80.65
20213,525002071,KMP. SELAT MADURA 1,BPN,2023-04-09 12:33:59,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4249.0,1.1802777777777778,70.81666666666666
20214,525002071,KMP. SELAT MADURA 1,BPN,2023-04-09 15:15:19,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4240.0,1.1777777777777778,70.66666666666667
20215,525002071,KMP. SELAT MADURA 1,BPN,2023-04-09 18:30:50,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3649.0,1.013611111111111,60.81666666666667
20216,525002071,KMP. SELAT MADURA 1,BPN,2023-04-09 21:32:39,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4231.0,1.1752777777777779,70.51666666666667
20217,525002071,KMP. SELAT MADURA 1,BPN,2023-04-10 00:34:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4230.0,1.175,70.5
20218,525002071,KMP. SELAT MADURA 1,BPN,2023-04-10 03:26:38,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4860.0,1.35,81.0
20219,525002071,KMP. SELAT MADURA 1,BPN,2023-04-10 06:18:09,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4250.0,1.1805555555555556,70.83333333333333
20220,525002071,KMP. SELAT MADURA 1,BPN,2023-04-10 09:21:49,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4261.0,1.1836111111111112,71.01666666666667
20221,525002071,KMP. SELAT MADURA 1,BPN,2023-04-10 12:25:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4860.0,1.35,81.0
20222,525002071,KMP. SELAT MADURA 1,BPN,2023-04-10 15:18:59,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4221.0,1.1725,70.35
20223,525002071,KMP. SELAT MADURA 1,BPN,2023-04-10 18:21:00,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4259.0,1.1830555555555555,70.98333333333333
20224,525002071,KMP. SELAT MADURA 1,BPN,2023-04-10 21:43:30,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3640.0,1.011111111111111,60.666666666666664
20225,525002071,KMP. SELAT MADURA 1,BPN,2023-04-11 00:35:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4259.0,1.1830555555555555,70.98333333333333
20226,525002071,KMP. SELAT MADURA 1,BPN,2023-04-11 03:27:30,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4859.0,1.3497222222222223,80.98333333333333
20227,525002071,KMP. SELAT MADURA 1,BPN,2023-04-11 06:20:50,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4240.0,1.1777777777777778,70.66666666666667
20228,525002071,KMP. SELAT MADURA 1,BPN,2023-04-11 09:33:29,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4241.0,1.1780555555555556,70.68333333333334
20229,525002071,KMP. SELAT MADURA 1,BPN,2023-04-11 12:25:19,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3650.0,1.0138888888888888,60.833333333333336
20230,525002071,KMP. SELAT MADURA 1,BPN,2023-04-11 15:37:09,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,3051.0,0.8475,50.85
20231,525002071,KMP. SELAT MADURA 1,BPN,2023-04-11 18:19:30,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,2.5,4270.0,1.1861111111111111,71.16666666666667
