,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,time,diff_time_hours,diff_time_minutes
40346,525006222,VIRGO 18,IBP,2023-06-17 23:35:36,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,7425.0,2.0625,123.75
40347,525006222,VIRGO 18,IBP,2023-06-18 06:27:04,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,8561.0,2.3780555555555556,142.68333333333334
40348,525006222,VIRGO 18,IBP,2023-06-18 13:03:55,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,6979.0,1.938611111111111,116.31666666666666
40349,525006222,VIRGO 18,IBP,2023-06-18 20:19:14,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,22241.0,6.178055555555556,370.68333333333334
40350,525006222,VIRGO 18,IBP,2023-07-23 09:07:35,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.7,472069.0,131.1302777777778,7867.816666666667
40351,525006222,VIRGO 18,IBP,2023-07-29 02:46:18,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,6737.0,1.871388888888889,112.28333333333333
40352,525006222,VIRGO 18,IBP,2023-07-29 08:47:59,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,5037.0,1.3991666666666667,83.95
40353,525006222,VIRGO 18,IBP,2023-07-29 15:17:44,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,6691.0,1.8586111111111112,111.51666666666667
40354,525006222,VIRGO 18,IBP,2023-07-29 22:40:45,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,6802.0,1.8894444444444445,113.36666666666666
40355,525006222,VIRGO 18,IBP,2023-07-30 05:09:16,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,18559.0,5.155277777777778,309.31666666666666
40356,525006222,VIRGO 18,IBP,2023-07-30 14:58:33,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,9253.0,2.5702777777777777,154.21666666666667
40357,525006222,VIRGO 18,IBP,2023-07-30 21:39:55,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,82760.0,22.988888888888887,1379.3333333333333
40358,525006222,VIRGO 18,IBP,2023-08-01 01:27:40,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,7761.0,2.1558333333333333,129.35
40359,525006222,VIRGO 18,IBP,2023-08-01 08:02:57,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,31446.0,8.735,524.1
40360,525006222,VIRGO 18,IBP,2023-08-01 22:57:54,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.7,3596.0,0.9988888888888889,59.93333333333333
40361,525006222,VIRGO 18,IBP,2023-08-02 05:22:46,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.7,4318.0,1.1994444444444445,71.96666666666667
40362,525006222,VIRGO 18,IBP,2023-08-02 11:49:46,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.7,194259.0,53.96083333333333,3237.65
40363,525006222,VIRGO 18,IBP,2023-08-04 22:43:33,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,11574.0,3.215,192.9
40364,525006222,VIRGO 18,IBP,2023-08-05 05:52:24,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,9679.0,2.6886111111111113,161.31666666666666
40365,525006222,VIRGO 18,IBP,2023-08-05 12:56:53,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,10922.0,3.033888888888889,182.03333333333333
40366,525006222,VIRGO 18,IBP,2023-08-05 20:42:45,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,8680.0,2.411111111111111,144.66666666666666
40367,525006222,VIRGO 18,IBP,2023-08-06 03:21:24,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,9291.0,2.5808333333333335,154.85
40368,525006222,VIRGO 18,IBP,2023-08-06 09:59:34,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,8319.0,2.3108333333333335,138.65
40369,525006222,VIRGO 18,IBP,2023-08-06 16:31:24,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,7303.0,2.028611111111111,121.71666666666667
40370,525006222,VIRGO 18,IBP,2023-08-06 22:28:43,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,7324.0,2.0344444444444445,122.06666666666666
40371,525006222,VIRGO 18,IBP,2023-08-07 04:39:45,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.7,8149.0,2.263611111111111,135.81666666666666
