,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,diff_time,diff_time_hours,diff_time_minutes
170233,525020081,SPOB SEROJA V,GRE,2023-11-08 14:47:59,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.0,329.0,0.0913888888888889,5.483333333333333
170234,525020081,SPOB SEROJA V,GRE,2023-11-17 11:00:02,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,611.0,0.16972222222222222,10.183333333333334
170235,525020081,SPOB SEROJA V,MAK,2023-11-23 07:52:21,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.0,590.0,0.1638888888888889,9.833333333333334
170236,525020081,SPOB SEROJA V,GRE,2023-12-03 13:09:42,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.0,610.0,0.16944444444444445,10.166666666666666
170237,525020081,SPOB SEROJA V,TPR,2023-12-09 08:09:10,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,27910.0,7.752777777777778,465.1666666666667
170238,525020081,SPOB SEROJA V,GRE,2023-12-16 09:28:07,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.0,610.0,0.16944444444444445,10.166666666666666
170239,525020081,SPOB SEROJA V,MAK,2023-12-25 13:06:04,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.6,609.0,0.16916666666666666,10.15
170240,525020081,SPOB SEROJA V,GRE,2023-12-30 19:44:20,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,610.0,0.16944444444444445,10.166666666666666
170241,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-01-02 19:46:41,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5,599.0,0.1663888888888889,9.983333333333333
170242,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-02-11 16:59:06,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5,610.0,0.16944444444444445,10.166666666666666
170243,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-03-19 15:11:53,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5,629.0,0.17472222222222222,10.483333333333333
170244,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-04-20 16:07:32,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5,601.0,0.16694444444444445,10.016666666666667
170245,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-05-19 02:25:58,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5,609.0,0.16916666666666666,10.15
170246,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-06-20 20:54:16,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5,601.0,0.16694444444444445,10.016666666666667
170247,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-07-25 08:14:14,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.1,602.0,0.16722222222222222,10.033333333333333
170248,525020106,TIRTA SAMUDRA XXVIII,PNK,2023-08-04 11:19:02,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,1003111.0,278.64194444444445,16718.516666666666
170249,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-08-31 03:32:50,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,609.0,0.16916666666666666,10.15
170250,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-09-23 10:36:12,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.4,610.0,0.16944444444444445,10.166666666666666
170251,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-10-15 03:31:21,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.4,606.0,0.16833333333333333,10.1
170252,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-11-17 15:18:51,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.3,609.0,0.16916666666666666,10.15
170253,525020106,TIRTA SAMUDRA XXVIII,GRE,2023-12-29 08:46:51,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.5,600.0,0.16666666666666666,10.0
170254,525020107,TIRTA SAMUDRA  29,GRE,2023-01-22 18:46:52,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,3.8,609.0,0.16916666666666666,10.15
170255,525020107,TIRTA SAMUDRA  29,GRE,2023-03-09 04:56:47,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,3.8,600.0,0.16666666666666666,10.0
170256,525020107,TIRTA SAMUDRA  29,GRE,2023-04-14 11:59:31,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.0,602.0,0.16722222222222222,10.033333333333333
170257,525020107,TIRTA SAMUDRA  29,GRE,2023-05-11 07:24:52,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5,607.0,0.1686111111111111,10.116666666666667
170258,525020107,TIRTA SAMUDRA  29,GRE,2023-06-07 08:32:19,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,3.9,600.0,0.16666666666666666,10.0
170259,525020107,TIRTA SAMUDRA  29,GRE,2023-06-07 13:04:52,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5,609.0,0.16916666666666666,10.15
170260,525020107,TIRTA SAMUDRA  29,GRE,2023-07-05 15:33:06,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2,601.0,0.16694444444444445,10.016666666666667
170261,525020107,TIRTA SAMUDRA  29,GRE,2023-08-04 10:39:27,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2,601.0,0.16694444444444445,10.016666666666667
170262,525020107,TIRTA SAMUDRA  29,PNK,2023-08-17 07:03:47,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2,682.0,0.18944444444444444,11.366666666666667
170263,525020122,MT.SEROJA 2,TBY,2023-01-13 15:10:59,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,601.0,0.16694444444444445,10.016666666666667
170264,525020122,MT.SEROJA 2,PNK,2023-01-27 23:23:30,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,446074.0,123.90944444444445,7434.566666666667
170265,525020122,MT.SEROJA 2,CBN,2023-02-04 23:08:11,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,609.0,0.16916666666666666,10.15
170266,525020122,MT.SEROJA 2,PNK,2023-02-09 21:49:26,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.5,600.0,0.16666666666666666,10.0
170267,525020122,MT.SEROJA 2,SRG,2023-02-16 03:50:11,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,619.0,0.17194444444444446,10.316666666666666
170268,525020122,MT.SEROJA 2,SRG,2023-02-27 11:04:30,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,659.0,0.18305555555555555,10.983333333333333
170269,525020122,MT.SEROJA 2,PNK,2023-03-05 20:51:37,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,609.0,0.16916666666666666,10.15
170270,525020122,MT.SEROJA 2,CBN,2023-03-10 19:48:39,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,283080.0,78.63333333333334,4718.0
170271,525020122,MT.SEROJA 2,PNK,2023-03-24 22:20:02,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,644.0,0.17888888888888888,10.733333333333333
170272,525020122,MT.SEROJA 2,CBN,2023-03-30 17:43:45,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,602.0,0.16722222222222222,10.033333333333333
170273,525020122,MT.SEROJA 2,PNK,2023-04-05 18:44:58,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,600.0,0.16666666666666666,10.0
170274,525020122,MT.SEROJA 2,SRG,2023-04-12 01:13:50,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,42609.0,11.835833333333333,710.15
170275,525020122,MT.SEROJA 2,PNK,2023-04-20 07:43:44,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,624.0,0.17333333333333334,10.4
170276,525020122,MT.SEROJA 2,CBN,2023-04-26 10:29:38,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,15749.0,4.374722222222222,262.48333333333335
170277,525020122,MT.SEROJA 2,PNK,2023-05-05 06:56:46,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,652.0,0.1811111111111111,10.866666666666667
170278,525020122,MT.SEROJA 2,CBN,2023-05-10 22:57:32,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,600.0,0.16666666666666666,10.0
170279,525020122,MT.SEROJA 2,CBN,2023-05-27 04:07:00,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,167437.0,46.51027777777778,2790.616666666667
170280,525020122,MT.SEROJA 2,PNK,2023-06-06 13:32:44,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,612.0,0.17,10.2
170281,525020122,MT.SEROJA 2,CBN,2023-06-12 08:24:37,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,610.0,0.16944444444444445,10.166666666666666
170282,525020122,MT.SEROJA 2,PNK,2023-06-18 05:55:15,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,665.0,0.18472222222222223,11.083333333333334
170283,525020122,MT.SEROJA 2,CBN,2023-06-23 23:25:11,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.5,610.0,0.16944444444444445,10.166666666666666
170284,525020122,MT.SEROJA 2,PNK,2023-07-01 11:08:29,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,655.0,0.18194444444444444,10.916666666666666
170285,525020122,MT.SEROJA 2,CBN,2023-07-07 04:12:28,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.3,609.0,0.16916666666666666,10.15
170286,525020122,MT.SEROJA 2,SRG,2023-07-19 02:58:11,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,680.0,0.18888888888888888,11.333333333333334
170287,525020122,MT.SEROJA 2,CBN,2023-07-29 14:13:07,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,600.0,0.16666666666666666,10.0
170288,525020122,MT.SEROJA 2,PNK,2023-08-12 09:27:43,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,318568.0,88.49111111111111,5309.466666666666
170289,525020122,MT.SEROJA 2,CBN,2023-08-19 03:16:35,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.3,611.0,0.16972222222222222,10.183333333333334
170290,525020122,MT.SEROJA 2,PNK,2023-08-27 03:58:10,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.7,708.0,0.19666666666666666,11.8
170291,525020122,MT.SEROJA 2,CBN,2023-09-05 22:44:48,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.3,609.0,0.16916666666666666,10.15
