,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,time,diff_time_hours,diff_time_minutes
145914,525200924,NEOMI,IBP,2023-01-14 12:31:53,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,6661.0,1.8502777777777777,111.01666666666667
145915,525200924,NEOMI,IBP,2023-01-14 19:32:14,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,6278.0,1.7438888888888888,104.63333333333334
145916,525200924,NEOMI,IBP,2023-01-15 01:40:54,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,6479.0,1.7997222222222222,107.98333333333333
145917,525200924,NEOMI,IBP,2023-01-15 07:34:56,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,8278.0,2.2994444444444446,137.96666666666667
145918,525200924,NEOMI,IBP,2023-01-15 14:18:56,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,7076.0,1.9655555555555555,117.93333333333334
145919,525200924,NEOMI,IBP,2023-01-15 21:02:54,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,6599.0,1.8330555555555557,109.98333333333333
145920,525200924,NEOMI,IBP,2023-01-16 03:49:34,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,155200.0,43.111111111111114,2586.6666666666665
145921,525200924,NEOMI,IBP,2023-01-18 04:05:01,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,5917.0,1.6436111111111111,98.61666666666666
145922,525200924,NEOMI,IBP,2023-01-18 10:23:14,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,7030.0,1.9527777777777777,117.16666666666667
145923,525200924,NEOMI,IBP,2023-01-18 16:53:17,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,8999.0,2.499722222222222,149.98333333333332
145924,525200924,NEOMI,IBP,2023-01-18 23:35:13,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,7821.0,2.1725,130.35
145925,525200924,NEOMI,IBP,2023-01-19 06:11:43,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,7352.0,2.042222222222222,122.53333333333333
145926,525200924,NEOMI,IBP,2023-01-19 12:23:21,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,10884.0,3.0233333333333334,181.4
145927,525200924,NEOMI,IBP,2023-01-19 19:33:59,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,9117.0,2.5325,151.95
145928,525200924,NEOMI,IBP,2023-01-20 02:31:56,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,8118.0,2.255,135.3
145929,525200924,NEOMI,IBP,2023-01-20 09:41:15,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,6480.0,1.8,108.0
145930,525200924,NEOMI,IBP,2023-01-20 16:15:55,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,9190.0,2.5527777777777776,153.16666666666666
145931,525200924,NEOMI,IBP,2023-01-20 23:21:29,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,7488.0,2.08,124.8
145932,525200924,NEOMI,IBP,2023-01-21 05:47:19,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,6482.0,1.8005555555555555,108.03333333333333
145933,525200924,NEOMI,IBP,2023-01-21 12:26:19,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,9934.0,2.7594444444444446,165.56666666666666
145934,525200924,NEOMI,IBP,2023-01-21 19:53:20,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,4.5,7753.0,2.153611111111111,129.21666666666667
