,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,time,diff_time_hours,diff_time_minutes
44868,525008006,MT KARMILA,DUM,2023-11-29 04:43:54,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,5.4,,,
44869,525008007,MT.KURAU/P.59,ARE,2023-01-04 14:54:29,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,5.5,210515.0,58.47638888888889,3508.5833333333335
44870,525008007,MT.KURAU/P.59,MAK,2023-01-07 17:30:54,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,255872.0,71.07555555555555,4264.533333333334
44871,525008007,MT.KURAU/P.59,ARE,2023-01-11 08:40:46,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.1,98823.0,27.450833333333332,1647.05
44872,525008007,MT.KURAU/P.59,BBM,2023-01-14 03:50:06,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.9,105365.0,29.268055555555556,1756.0833333333333
44873,525008007,MT.KURAU/P.59,KDI,2023-01-17 23:47:46,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.4,122640.0,34.06666666666667,2044.0
44874,525008007,MT.KURAU/P.59,BBM,2023-01-20 10:31:48,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,140213.0,38.948055555555555,2336.883333333333
44875,525008007,MT.KURAU/P.59,ARE,2023-01-25 10:46:11,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.2,111323.0,30.923055555555557,1855.3833333333334
44876,525008007,MT.KURAU/P.59,BBM,2023-01-28 10:18:25,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,29080.0,8.077777777777778,484.6666666666667
44877,525008007,MT.KURAU/P.59,MAK,2023-02-03 03:42:35,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,4.0,310546.0,86.26277777777777,5175.766666666666
44878,525008007,MT.KURAU/P.59,ARE,2023-02-07 08:09:28,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,106380.0,29.55,1773.0
44879,525008007,MT.KURAU/P.59,MAK,2023-02-09 07:49:51,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,26231.0,7.286388888888889,437.18333333333334
44880,525008007,MT.KURAU/P.59,BBM,2023-02-13 04:32:37,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,671.0,0.18638888888888888,11.183333333333334
44881,525008007,MT.KURAU/P.59,ARE,2023-02-17 14:27:05,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.0,115583.0,32.10638888888889,1926.3833333333334
44882,525008007,MT.KURAU/P.59,BBM,2023-02-21 00:27:42,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,482609.0,134.05805555555557,8043.483333333334
44883,525008007,MT.KURAU/P.59,KDI,2023-03-01 00:42:26,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,116047.0,32.235277777777775,1934.1166666666666
44884,525008007,MT.KURAU/P.59,BBM,2023-03-03 12:53:53,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.0,9356.0,2.598888888888889,155.93333333333334
44885,525008007,MT.KURAU/P.59,ARE,2023-03-07 05:02:14,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.6,5736.0,1.5933333333333333,95.6
44886,525008007,MT.KURAU/P.59,MAK,2023-03-09 02:01:49,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,253068.0,70.29666666666667,4217.8
