,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,time,diff_time_hours,diff_time_minutes
112170,525101413,MANALAGI DASA,BDJ,2023-10-13 16:44:20,Indonesia,Indonesia,Indonesia,Cargo,At Anchor,7.5,887710.0,246.5861111111111,14795.166666666666
112171,525101413,MANALAGI DASA,CXP,2023-11-22 03:36:30,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,10.7,506860.0,140.79444444444445,8447.666666666666
112172,525101413,MANALAGI DASA,CXP,2023-11-30 05:48:12,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.0,1434.0,0.3983333333333333,23.9
112173,525101413,MANALAGI DASA,IBP,2023-12-01 13:42:53,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.0,610.0,0.16944444444444445,10.166666666666666
112174,525101451,ATLAS HAWK,GRE,2023-01-12 11:42:22,Indonesia,Indonesia,Indonesia,Other,Under Way Using Engine,4.5,91540.0,25.427777777777777,1525.6666666666667
112175,525101451,ATLAS HAWK,CBN,2023-01-23 07:13:17,Indonesia,Indonesia,Indonesia,Other,Under Way Using Engine,4.5,3762.0,1.045,62.7
112176,525101451,ATLAS HAWK,CBN,2023-01-23 08:27:58,Indonesia,Indonesia,Indonesia,Other,Under Way Using Engine,4.5,209.0,0.058055555555555555,3.4833333333333334
112177,525101451,ATLAS HAWK,CBN,2023-01-24 06:28:01,Indonesia,Indonesia,Indonesia,Other,Under Way Using Engine,4.5,3045950.0,846.0972222222222,50765.833333333336
112178,525101451,ATLAS HAWK,GRE,2023-03-02 19:58:52,Indonesia,Indonesia,Indonesia,Other,Under Way Using Engine,4.5,104468.0,29.01888888888889,1741.1333333333334
112179,525101451,ATLAS HAWK,GRE,2023-03-26 00:40:49,Indonesia,Indonesia,Indonesia,Other,Under Way Using Engine,4.5,37438.0,10.399444444444445,623.9666666666667
112180,525101451,ATLAS HAWK,CBN,2023-03-28 03:28:56,Indonesia,Indonesia,Indonesia,Other,Under Way Using Engine,4.5,4707343.0,1307.5952777777777,78455.71666666666
112181,525101451,ATLAS HAWK,TPR,2023-05-22 22:08:54,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,250.0,0.06944444444444445,4.166666666666667
112182,525101451,ATLAS HAWK,TPR,2023-05-22 22:43:35,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,2113549.0,587.0969444444445,35225.816666666666
112183,525101451,ATLAS HAWK,BUR,2023-06-20 04:41:55,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,545339.0,151.48305555555555,9088.983333333334
112184,525101451,ATLAS HAWK,BUR,2023-06-26 15:14:49,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,20574.0,5.715,342.9
112185,525101451,ATLAS HAWK,IBP,2023-07-04 04:12:52,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,4558.0,1.2661111111111112,75.96666666666667
112186,525101451,ATLAS HAWK,IBP,2023-07-04 06:11:59,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,13320.0,3.7,222.0
112187,525101451,ATLAS HAWK,IBP,2023-07-04 11:09:03,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,521518.0,144.8661111111111,8691.966666666667
112188,525101451,ATLAS HAWK,IBP,2023-07-10 15:31:00,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,539.0,0.14972222222222223,8.983333333333333
112189,525101451,ATLAS HAWK,IBP,2023-07-10 18:03:59,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,6137198.0,1704.7772222222222,102286.63333333333
112190,525101451,ATLAS HAWK,GRE,2023-09-24 11:14:06,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.5,87480.0,24.3,1458.0
112191,525101451,ATLAS HAWK,GRE,2023-10-04 20:11:30,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,88200.0,24.5,1470.0
112192,525101451,ATLAS HAWK,GRE,2023-11-11 14:58:59,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,43341.0,12.039166666666667,722.35
112193,525101451,ATLAS HAWK,SUB,2023-12-01 22:00:46,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,,,
112194,525101470,MV SPIL RENATA,BPN,2023-01-05 09:34:05,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.2,53386.0,14.829444444444444,889.7666666666667
112195,525101470,MV SPIL RENATA,GRE,2023-01-08 22:56:09,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.7,109601.0,30.44472222222222,1826.6833333333334
112196,525101470,MV SPIL RENATA,GRE,2023-01-31 21:23:00,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,3.3,45124.0,12.534444444444444,752.0666666666667
112197,525101470,MV SPIL RENATA,GRE,2023-02-13 08:30:55,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.3,35745.0,9.929166666666667,595.75
112198,525101470,MV SPIL RENATA,TPR,2023-02-15 11:36:17,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,5.0,533.0,0.14805555555555555,8.883333333333333
112199,525101470,MV SPIL RENATA,TPR,2023-02-15 12:08:38,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,5.0,70255.0,19.51527777777778,1170.9166666666667
112200,525101470,MV SPIL RENATA,TPR,2023-02-16 07:57:34,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.8,259.0,0.07194444444444445,4.316666666666666
112201,525101470,MV SPIL RENATA,TPR,2023-02-16 08:06:41,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.8,177.0,0.049166666666666664,2.95
112202,525101470,MV SPIL RENATA,PNK,2023-02-18 21:49:53,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.8,98010.0,27.225,1633.5
112203,525101470,MV SPIL RENATA,TPR,2023-02-21 12:57:23,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.2,1081.0,0.30027777777777775,18.016666666666666
112204,525101470,MV SPIL RENATA,TPR,2023-02-21 13:24:25,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.2,187361.0,52.04472222222222,3122.6833333333334
112205,525101470,MV SPIL RENATA,PNK,2023-02-26 03:15:47,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6,83392.0,23.164444444444445,1389.8666666666666
112206,525101470,MV SPIL RENATA,TPR,2023-02-28 15:22:43,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.2,159382.0,44.272777777777776,2656.366666666667
112207,525101470,MV SPIL RENATA,TPR,2023-03-02 11:45:54,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.8,135.0,0.0375,2.25
112208,525101470,MV SPIL RENATA,PNK,2023-03-04 21:00:38,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.8,106137.0,29.4825,1768.95
112209,525101470,MV SPIL RENATA,TPR,2023-03-07 17:09:29,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.2,162902.0,45.25055555555556,2715.0333333333333
112210,525101470,MV SPIL RENATA,PNK,2023-03-11 10:16:07,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.4,132243.0,36.73416666666667,2204.05
112211,525101470,MV SPIL RENATA,TPR,2023-03-14 10:25:22,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.2,148344.0,41.20666666666666,2472.4
112212,525101470,MV SPIL RENATA,TPR,2023-03-16 03:57:55,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.8,49.0,0.01361111111111111,0.8166666666666667
112213,525101470,MV SPIL RENATA,PNK,2023-03-18 19:51:58,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.8,110130.0,30.591666666666665,1835.5
112214,525101470,MV SPIL RENATA,TPR,2023-03-21 15:18:15,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.2,1264.0,0.3511111111111111,21.066666666666666
