,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,time,diff_time_hours,diff_time_minutes
89736,525022379,MBP 3218,BDJ,2023-01-29 20:59:00,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3891.0,1.0808333333333333,64.85
89737,525022379,MBP 3218,BDJ,2023-01-29 22:09:48,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,1799.0,0.49972222222222223,29.983333333333334
89738,525022379,MBP 3218,BDJ,2023-01-30 04:42:54,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,86039.0,23.899722222222223,1433.9833333333333
89739,525022379,MBP 3218,BDJ,2023-01-31 08:00:40,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,5931.0,1.6475,98.85
89740,525022379,MBP 3218,BDJ,2023-02-02 18:52:40,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,6777.0,1.8825,112.95
89741,525022379,MBP 3218,BDJ,2023-02-03 01:24:58,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,42483.0,11.800833333333333,708.05
89742,525022379,MBP 3218,BDJ,2023-02-03 17:12:58,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,2523.0,0.7008333333333333,42.05
89743,525022379,MBP 3218,BDJ,2023-02-03 18:04:01,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,4967.0,1.3797222222222223,82.78333333333333
89744,525022379,MBP 3218,BDJ,2023-02-06 17:57:50,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,6980.0,1.9388888888888889,116.33333333333333
89745,525022379,MBP 3218,BDJ,2023-02-07 01:07:05,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,184687.0,51.301944444444445,3078.116666666667
89746,525022379,MBP 3218,BDJ,2023-02-09 08:42:51,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,57260.0,15.905555555555555,954.3333333333334
89747,525022379,MBP 3218,BDJ,2023-02-10 00:46:11,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,5320.0,1.4777777777777779,88.66666666666667
89748,525022379,MBP 3218,BDJ,2023-02-13 04:58:20,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,8500.0,2.361111111111111,141.66666666666666
89749,525022379,MBP 3218,BDJ,2023-02-13 14:43:26,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,180537.0,50.149166666666666,3008.95
89750,525022379,MBP 3218,BDJ,2023-02-15 22:10:26,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3243.0,0.9008333333333334,54.05
89751,525022379,MBP 3218,BDJ,2023-02-15 23:15:09,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,6164.0,1.7122222222222223,102.73333333333333
89752,525022379,MBP 3218,BDJ,2023-02-18 03:21:19,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3848.0,1.068888888888889,64.13333333333334
89753,525022379,MBP 3218,BDJ,2023-02-18 04:34:27,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3053.0,0.8480555555555556,50.88333333333333
89754,525022379,MBP 3218,BDJ,2023-02-18 15:29:32,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,7744.0,2.151111111111111,129.06666666666666
89755,525022379,MBP 3218,BDJ,2023-02-19 05:26:31,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,1804.0,0.5011111111111111,30.066666666666666
89756,525022379,MBP 3218,BDJ,2023-02-20 02:53:37,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3778.0,1.0494444444444444,62.96666666666667
89757,525022379,MBP 3218,BDJ,2023-02-20 13:08:36,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,172979.0,48.04972222222222,2882.983333333333
89758,525022379,MBP 3218,BDJ,2023-02-28 19:11:43,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3787.0,1.0519444444444443,63.11666666666667
89759,525022379,MBP 3218,BDJ,2023-03-01 01:53:43,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,7563.0,2.1008333333333336,126.05
89760,525022379,MBP 3218,BDJ,2023-03-03 09:06:59,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,11802.0,3.2783333333333333,196.7
89761,525022379,MBP 3218,BDJ,2023-03-03 19:17:27,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,136804.0,38.00111111111111,2280.0666666666666
89762,525022379,MBP 3218,BDJ,2023-03-05 12:50:35,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,2425.0,0.6736111111111112,40.416666666666664
89763,525022379,MBP 3218,BDJ,2023-03-05 13:43:01,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,123489.0,34.3025,2058.15
89764,525022379,MBP 3218,BDJ,2023-03-09 02:23:40,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3417.0,0.9491666666666667,56.95
89765,525022379,MBP 3218,BDJ,2023-03-09 03:32:40,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,2060.0,0.5722222222222222,34.333333333333336
89766,525022379,MBP 3218,BDJ,2023-03-09 11:47:44,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,50756.0,14.098888888888888,845.9333333333333
89767,525022379,MBP 3218,BDJ,2023-03-10 13:59:46,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3236.0,0.8988888888888888,53.93333333333333
89768,525022379,MBP 3218,BDJ,2023-03-10 19:41:41,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,3063.0,0.8508333333333333,51.05
89769,525022379,MBP 3218,BDJ,2023-03-10 20:38:44,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,5666.0,1.573888888888889,94.43333333333334
89770,525022379,MBP 3218,BDJ,2023-03-13 20:23:12,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,8101.0,2.250277777777778,135.01666666666668
89771,525022379,MBP 3218,BDJ,2023-03-14 07:50:11,Indonesia,Indonesia,Indonesia,Other,Underway Sailing,4.2,141306.0,39.251666666666665,2355.1
